t,x,y,vx,vy,V
83.7279,5.63828,12.9132,-6.92714,-5.09099,8.59671
83.7279,15.8624,12.2263,-9.82131,3.30858,10.3636
83.7279,8.69393,7.64039,6.19744,2.34449,6.62608
83.7279,4.49764,17.2652,2.98389,-5.08251,5.89368
83.7279,7.26047,15.8325,-1.27409,5.1473,5.30265
83.7279,11.9671,11.8007,-0.97951,8.89029,8.94409
83.7279,17.1909,2.04408,-6.11507,-5.62377,8.30788
83.7279,18.4979,7.83651,-2.79371,9.93881,10.324
83.7279,15.4092,3.45562,6.69226,4.16207,7.88094
84.028,11.784,14.6593,-6.59693,7.93253,10.3172
84.028,18.7251,11.3073,-13.1228,9.97121,16.4813
84.028,11.5858,17.2961,3.84605,-3.74565,5.36861
84.028,2.37842,10.6163,16.404,7.91371,18.2131
84.028,6.70424,9.69349,2.58,16.4995,16.7
84.028,3.72619,13.4635,-5.56842,0.169111,5.57098
84.028,11.3324,5.49261,-0.248894,0.854848,0.890344
84.028,3.47508,4.70812,-2.33779,17.6408,17.7951
84.028,17.1199,9.34919,2.73119,11.6756,11.9908
84.028,13.9198,17.8121,-8.10322,5.00826,9.52601
84.028,10.5231,2.41809,2.0627,-2.5683,3.29407
84.028,16.7326,13.8383,-0.224228,8.76274,8.76561
84.028,17.1396,17.1294,5.2256,-5.25302,7.40953
84.028,2.77797,7.12118,0.261257,4.78934,4.79647
84.028,13.6235,6.44031,0.598921,-8.27939,8.30103
84.028,2.46659,16.1467,0.773236,-1.06324,1.31467
84.028,6.11073,13.2604,-6.92714,-5.09099,8.59671
84.028,15.2693,12.0944,12.7371,1.6242,12.8403
84.028,8.27124,7.48049,6.19744,2.34449,6.62608
84.028,4.29413,17.6118,2.98389,-5.08251,5.89368
84.028,7.34737,15.4814,-1.27409,5.1473,5.30265
84.028,12.0339,11.1943,-0.97951,8.89029,8.94409
84.028,17.6079,2.42763,-6.11507,-5.62377,8.30788
84.028,18.6884,7.15866,-2.79371,9.93881,10.324
84.028,14.9528,3.17176,6.69226,4.16207,7.88094
84.3281,12.234,14.1183,-6.59693,7.93253,10.3172
84.3281,18.3589,10.6272,13.1229,9.97107,16.4813
84.3281,11.3235,17.5516,3.84605,-3.74565,5.36861
84.3281,1.25962,10.0766,16.404,7.91371,18.2131
84.3281,6.30579,8.82257,11.1654,6.69455,13.0186
84.3281,4.10597,13.4519,-5.56842,0.169111,5.57098
84.3281,11.3493,5.4343,-0.248894,0.854848,0.890344
84.3281,3.63453,3.50497,-2.33779,17.6408,17.7951
84.3281,16.9337,8.55288,2.73119,11.6756,11.9908
84.3281,14.4725,17.4705,-8.10322,5.00826,9.52601
84.3281,10.3824,2.59326,2.0627,-2.5683,3.29407
84.3281,16.7479,13.2407,-0.224228,8.76274,8.76561
84.3281,16.7832,17.4876,5.2256,-5.25302,7.40953
84.3281,2.76015,6.79454,0.261257,4.78934,4.79647
84.3281,13.5827,7.00498,0.598921,-8.27939,8.30103
84.3281,2.41385,16.2193,0.773236,-1.06324,1.31467
84.3281,6.38437,13.2511,-1.23129,5.12344,5.26932
84.3281,14.4006,11.9836,12.7371,1.6242,12.8403
84.3281,8.07105,7.06619,-2.38798,12.1495,12.3819
84.3281,4.09062,17.9585,2.98389,-5.08251,5.89368
84.3281,7.63308,15.4869,-6.96994,-5.06713,8.61718
84.3281,12.1007,10.588,-0.97951,8.89029,8.94409
84.3281,18.025,2.81119,-6.11507,-5.62377,8.30788
84.3281,18.879,6.4808,-2.79371,9.93881,10.324
84.3281,14.4964,2.8879,6.69226,4.16207,7.88094
84.6282,12.5544,13.7802,1.82393,-5.31358,5.61791
84.6282,17.4639,9.94715,13.1229,9.97107,16.4813
84.6282,11.0612,17.8071,3.84605,-3.74565,5.36861
84.6282,1.84078,9.53685,-16.404,7.91372,18.2131
84.6282,5.54428,8.36599,11.1654,6.69455,13.0186
84.6282,4.33239,13.4631,-2.04609,-0.354779,2.07662
84.6282,11.3663,5.376,-0.248894,0.854848,0.890344
84.6282,3.79397,2.30181,-2.33779,17.6408,17.7951
84.6282,16.7474,7.75657,2.73119,11.6756,11.9908
84.6282,14.3255,17.0817,4.46991,5.863,7.37258
84.6282,10.2417,2.76842,2.0627,-2.5683,3.29407
84.6282,16.7632,12.643,-0.224228,8.76274,8.76561
84.6282,17.1264,17.8931,-7.34753,-6.10776,9.55463
84.6282,2.74233,6.46789,0.261257,4.78934,4.79647
84.6282,13.5418,7.56966,0.598921,-8.27939,8.30103
84.6282,2.36112,16.2918,0.773236,-1.06324,1.31467
84.6282,6.62171,12.8789,-4.75362,5.64733,7.38168
84.6282,13.6614,11.6699,4.31627,14.8703,15.4841
84.6282,8.23392,6.23757,-2.38798,12.1495,12.3819
84.6282,3.88711,18.3051,2.98389,-5.08251,5.89368
84.6282,8.10844,15.8325,-6.96994,-5.06713,8.61718
84.6282,12.1675,9.98164,-0.97951,8.89029,8.94409
84.6282,18.4421,3.19475,-6.11507,-5.62377,8.30788
84.6282,18.7668,5.80294,2.79335,9.93892,10.324
84.6282,14.0399,2.60403,6.69226,4.16207,7.88094
84.9283,12.43,14.1426,1.82393,-5.31358,5.61791
84.9283,16.5689,9.2671,13.1229,9.97107,16.4813
84.9283,10.7989,18.0625,3.84605,-3.74565,5.36861
84.9283,2.95136,9.00188,-9.78537,4.03208,10.5835
84.9283,4.79098,7.90462,4.54679,10.5762,11.5121
84.9283,4.47193,13.4873,-2.04609,-0.354779,2.07662
84.9283,11.3833,5.3177,-0.248894,0.854848,0.890344
84.9283,3.95341,1.09867,-2.33779,17.5729,17.7277
84.9283,16.5611,6.96026,2.73119,11.6756,11.9908
84.9283,14.0207,16.6818,4.46991,5.863,7.37258
84.9283,10.101,2.94359,2.0627,-2.5683,3.29407
84.9283,16.7784,12.0454,-0.224228,8.76274,8.76561
84.9283,17.6275,18.3097,-7.34753,-6.10776,9.55463
84.9283,2.72451,6.14124,0.261257,4.78934,4.79647
84.9283,13.7819,7.83455,-9.21254,2.16212,9.46286
84.9283,2.30838,16.3643,0.773236,-1.06324,1.31467
84.9283,6.94592,12.4938,-4.75362,5.64733,7.38168
84.9283,13.6728,11.0012,-0.977165,8.88821,8.94177
84.9283,8.39678,5.40894,-2.38798,12.1495,12.3819
84.9283,3.6836,18.6518,2.98389,-5.08251,5.89368
84.9283,8.58381,16.1781,-6.96994,-5.06713,8.61718
84.9283,11.6476,9.32953,14.1254,4.43087,14.804
84.9283,18.844,2.98397,-5.72271,10.1507,11.6528
84.9283,18.5913,5.71941,2.40099,-5.83559,6.31022
84.9283,13.5835,2.32017,6.69226,4.16207,7.88094
85.2284,12.3056,14.505,1.82393,-5.31358,5.61791
85.2284,16.1491,8.87394,-6.69637,-2.00271,6.98943
85.2284,10.5366,18.318,3.84605,-3.74565,5.36861
85.2284,2.68659,9.29888,4.31628,-4.62431,6.3257
85.2284,5.41304,6.6113,-9.55486,19.2326,21.4753
85.2284,4.61148,13.5115,-2.04609,-0.354779,2.07662
85.2284,11.4003,5.25939,-0.248894,0.854848,0.890344
85.2284,4.11279,2.07151,-2.33673,-17.641,17.7951
85.2284,16.1444,6.25196,8.26519,9.5689,12.6443
85.2284,13.7158,16.282,4.46991,5.863,7.37258
85.2284,10.0399,3.0306,-7.26743,7.7278,10.6082
85.2284,16.7937,11.4477,-0.224228,8.76274,8.76561
85.2284,18.1287,18.7263,-7.34753,-6.10776,9.55463
85.2284,2.70669,5.8146,0.261257,4.78934,4.79647
85.2284,13.935,7.4002,10.6068,14.1359,17.6728
85.2284,2.25564,16.4368,0.773236,-1.06324,1.31467
85.2284,7.27013,12.1086,-4.75362,5.64733,7.38168
85.2284,13.7395,10.395,-0.977165,8.88821,8.94177
85.2284,8.48004,4.66847,6.94215,1.85335,7.18529
85.2284,3.48009,18.8738,2.98422,5.08231,5.89368
85.2284,9.05918,16.5237,-6.96994,-5.06713,8.61718
85.2284,10.6842,9.02734,14.1254,4.43087,14.804
85.2284,18.6473,2.29165,5.72198,10.1511,11.6528
85.2284,18.658,6.02941,-3.13301,-3.7289,4.87036
85.2284,13.1271,2.0363,6.69226,4.16207,7.88094
85.5285,11.8019,14.4119,8.40437,2.58524,8.793
85.5285,16.5529,8.70961,-4.6705,9.54291,10.6245
85.5285,10.4825,18.8643,-0.44074,-9.73798,9.74795
85.5285,2.39221,9.61427,4.31628,-4.62431,6.3257
85.5285,6.03485,5.31174,4.26727,13.6745,14.3249
85.5285,4.75103,13.5357,-2.04609,-0.354779,2.07662
85.5285,11.4162,5.20036,1.11397,1.79629,2.11366
85.5285,4.27216,3.27467,-2.33673,-17.641,17.7951
85.5285,15.5807,5.59934,8.26519,9.5689,12.6443
85.5285,13.7902,16.3376,-2.11052,-2.03582,2.93238
85.5285,10.5356,2.50354,-7.26743,7.7278,10.6082
85.5285,16.862,11.151,-2.25009,-2.78288,3.57874
85.5285,18.6298,18.7445,-7.34805,6.10715,9.55463
85.5285,2.68887,5.48795,0.261257,4.78934,4.79647
85.5285,13.2126,6.43682,9.24389,13.1945,16.1103
85.5285,2.20291,16.5093,0.773236,-1.06324,1.31467
85.5285,7.59434,11.7234,-4.75362,5.64733,7.38168
85.5285,13.8061,9.78883,-0.977165,8.88821,8.94177
85.5285,8.03642,4.52992,-6.87998,7.4114,10.1125
85.5285,3.27656,18.5272,2.98422,5.08231,5.89368
85.5285,9.3263,16.5785,-2.68315,0.925203,2.83818
85.5285,9.72083,8.72514,14.1254,4.43087,14.804
85.5285,18.2571,1.59931,5.72198,10.1511,11.6528
85.5285,18.8716,6.28373,-3.13301,-3.7289,4.87036
85.5285,12.6706,1.75244,6.69226,4.16207,7.88094
85.8286,11.2287,14.2356,8.40437,2.58524,8.793
85.8286,16.8715,8.05876,-4.6705,9.54291,10.6245
85.8286,10.5246,18.4308,-3.96698,3.03158,4.99274
85.8286,2.09783,9.92966,4.31628,-4.62431,6.3257
85.8286,6.322,5.50626,-10.5458,-9.05931,13.9027
85.8286,4.89058,13.5599,-2.04609,-0.354779,2.07662
85.8286,10.8746,4.65229,-10.5129,1.86702,10.6774
85.8286,3.65543,3.21332,11.018,12.9644,17.0139
85.8286,15.1893,4.85625,1.37298,13.198,13.2692
85.8286,13.9342,16.4764,-2.11052,-2.03582,2.93238
85.8286,10.2264,2.26376,5.56347,3.52627,6.58686
85.8286,17.0154,11.3408,-2.25009,-2.78288,3.57874
85.8286,18.7737,18.328,7.34856,6.10652,9.55463
85.8286,2.44136,5.46289,8.10787,-5.53523,9.81714
85.8286,13.2044,6.16584,3.89638,1.27184,4.09871
85.8286,1.99137,16.2884,3.84656,4.61563,6.00833
85.8286,7.91855,11.3383,-4.75362,5.64733,7.38168
85.8286,13.8728,9.18263,-0.977165,8.88821,8.94177
85.8286,8.60372,3.74795,11.2755,17.4597,20.7841
85.8286,3.23183,18.4741,-0.0891028,-0.59655,0.603167
85.8286,9.49728,16.4924,0.843046,7.6316,7.67802
85.8286,8.75744,8.42294,14.1254,4.43087,14.804
85.8286,17.8668,1.15103,5.72118,-10.1516,11.6528
85.8286,18.7565,6.53804,3.13314,-3.72878,4.87036
85.8286,13.0197,1.18065,-6.81579,8.99114,11.2825
86.1287,10.6555,14.0593,8.40437,2.58524,8.793
86.1287,16.636,7.81125,6.74576,1.23616,6.85808
86.1287,10.835,18.2991,-4.56075,1.9139,4.94605
86.1287,1.80344,10.2451,4.31628,-4.62431,6.3257
86.1287,7.03825,6.11652,-8.1672,-2.94668,8.68252
86.1287,5.03013,13.5841,-2.04609,-0.354779,2.07662
86.1287,11.5149,4.4468,-3.7769,8.76496,9.54408
86.1287,2.90397,2.32911,11.018,12.9644,17.0139
86.1287,15.0956,3.95611,1.37298,13.198,13.2692
86.1287,14.0781,16.6153,-2.11052,-2.03582,2.93238
86.1287,10.1316,1.77442,1.1614,7.37203,7.46295
86.1287,17.1689,11.5306,-2.25009,-2.78288,3.57874
86.1287,18.2725,17.9115,7.34856,6.10652,9.55463
86.1287,1.88838,5.84041,8.10787,-5.53523,9.81714
86.1287,13.0153,6.15726,-2.83959,-5.6261,6.30208
86.1287,1.72902,15.9736,3.84656,4.61563,6.00833
86.1287,8.24276,10.9531,-4.75362,5.64733,7.38168
86.1287,13.9394,8.57643,-0.977165,8.88821,8.94177
86.1287,7.55012,2.80599,15.6776,13.6139,20.7635
86.1287,3.23791,18.5147,-0.0891028,-0.59655,0.603167
86.1287,9.3999,15.8969,1.43681,8.74929,8.86648
86.1287,7.79705,8.12835,11.7468,-1.68175,11.8666
86.1287,17.4766,1.8434,5.72118,-10.1516,11.6528
86.1287,18.8203,6.38902,8.28295,4.57826,9.46402
86.1287,13.4846,1.50599,-6.81607,-8.99093,11.2825
86.4288,10.3919,13.4231,3.37625,10.0548,10.6065
86.4288,16.2406,7.70568,-3.75961,4.72811,6.04067
86.4288,11.1461,18.1686,-4.56075,1.9139,4.94605
86.4288,1.50906,10.5604,4.31628,-4.62431,6.3257
86.4288,7.27142,5.40952,-3.26643,10.8044,11.2873
86.4288,5.16968,13.6083,-2.04609,-0.354779,2.07662
86.4288,11.7725,3.849,-3.7769,8.76496,9.54408
86.4288,2.15252,1.4449,11.018,12.9644,17.0139
86.4288,15.3133,3.70081,3.13244,-14.2657,14.6055
86.4288,14.2221,16.7541,-2.11052,-2.03582,2.93238
86.4288,10.0524,1.27163,1.1614,7.37203,7.46295
86.4288,17.3224,11.7204,-2.25009,-2.78288,3.57874
86.4288,17.7714,17.495,7.34856,6.10652,9.55463
86.4288,1.3354,6.21793,8.10787,-5.53523,9.81714
86.4288,13.0022,6.07222,2.82644,7.20913,7.74341
86.4288,1.46667,15.6588,3.84656,4.61563,6.00833
86.4288,8.70968,10.8483,-10.8943,-6.36071,12.6153
86.4288,14.1481,8.46024,3.86217,-7.43897,8.38181
86.4288,6.48087,1.87748,15.6776,13.6139,20.7635
86.4288,3.24398,18.5554,-0.0891028,-0.59655,0.603167
86.4288,8.99229,15.76,6.46493,1.27972,6.59037
86.4288,7.17702,8.87068,12.9867,-3.42478,13.4307
86.4288,17.2218,2.45078,-10.0466,-0.229859,10.0492
86.4288,18.2554,6.07677,8.28295,4.57826,9.46402
86.4288,13.5028,1.55934,7.19221,8.55098,11.1735
86.7289,10.4054,13.1672,-7.1308,-8.49272,11.0894
86.7289,16.3855,7.50831,1.63337,-1.33569,2.10997
86.7289,11.4572,18.0381,-4.56075,1.9139,4.94605
86.7289,1.21468,10.8758,4.31628,-4.62431,6.3257
86.7289,7.4942,4.67263,-3.26643,10.8044,11.2873
86.7289,5.30923,13.6325,-2.04609,-0.354779,2.07662
86.7289,12.0301,3.25121,-3.7769,8.76496,9.54408
86.7289,1.40102,1.46183,11.0191,-12.9635,17.0139
86.7289,15.0996,4.67377,3.13244,-14.2657,14.6055
86.7289,14.366,16.893,-2.11052,-2.03582,2.93238
86.7289,9.97316,1.32649,1.1614,-7.37203,7.46295
86.7289,17.4758,11.9102,-2.25009,-2.78288,3.57874
86.7289,17.2702,17.0785,7.34856,6.10652,9.55463
86.7289,1.30281,6.59543,-8.10807,-5.53493,9.81714
86.7289,12.8094,5.58053,2.82644,7.20913,7.74341
86.7289,1.20433,15.344,3.84656,4.61563,6.00833
86.7289,9.20898,10.8522,-0.38728,12.1868,12.193
86.7289,13.8847,8.9676,3.86217,-7.43897,8.38181
86.7289,5.41161,1.06795,15.6781,-11.4448,19.411
86.7289,3.25006,18.5961,-0.0891028,-0.59655,0.603167
86.7289,8.55136,15.6727,6.46493,1.27972,6.59037
86.7289,6.29129,9.10426,12.9867,-3.42478,13.4307
86.7289,17.907,2.46646,-10.0466,-0.229859,10.0492
86.7289,17.802,5.63942,2.88997,10.6421,11.0275
86.7289,13.0123,1.10316,7.19195,-8.50484,11.1381
87.029,10.8917,13.7464,-7.1308,-8.49272,11.0894
87.029,16.2741,7.59941,1.63337,-1.33569,2.10997
87.029,11.7682,17.9075,-4.56075,1.9139,4.94605
87.029,1.21923,11.1912,-4.31623,-4.62435,6.3257
87.029,7.71698,3.93574,-3.26643,10.8044,11.2873
87.029,5.44878,13.6567,-2.04609,-0.354779,2.07662
87.029,11.6429,3.17111,9.68561,4.31013,10.6013
87.029,1.39741,2.34595,-11.0201,-12.9626,17.0139
87.029,14.9913,5.64231,-2.72678,-14.0271,14.2896
87.029,14.51,17.0318,-2.11052,-2.03582,2.93238
87.029,9.89388,1.82923,1.33051,-7.24209,7.3633
87.029,17.6293,12.1,-2.25009,-2.78288,3.57874
87.029,16.769,16.662,7.34856,6.10652,9.55463
87.029,1.8558,6.97293,-8.10807,-5.53493,9.81714
87.029,12.7007,5.61502,3.40551,-7.55969,8.29134
87.029,1.2047,15.0292,-3.8468,4.61543,6.00833
87.029,9.2354,10.0211,-0.38728,12.1868,12.193
87.029,13.6213,9.47496,3.86217,-7.43897,8.38181
87.029,4.34232,1.99432,15.6782,-13.6132,20.7635
87.029,3.25614,18.6368,-0.0891028,-0.59655,0.603167
87.029,8.11044,15.5854,6.46493,1.27972,6.59037
87.029,5.40556,9.33784,12.9867,-3.42478,13.4307
87.029,18.5922,2.48213,-10.0466,-0.229859,10.0492
87.029,17.6049,4.9136,2.88997,10.6421,11.0275
87.029,12.9773,1.41269,-1.15982,-9.71295,9.78195
87.3291,11.378,14.3257,-7.1308,-8.49272,11.0894
87.3291,16.5534,8.25793,-5.69852,-11.9801,13.2664
87.3291,12.0793,17.777,-4.56075,1.9139,4.94605
87.3291,1.5136,11.5066,-4.31623,-4.62435,6.3257
87.3291,7.73666,3.42288,8.59343,-2.29374,8.89428
87.3291,5.58833,13.6809,-2.04609,-0.354779,2.07662
87.3291,11.4971,3.64989,1.59343,-7.81719,7.97793
87.3291,1.23057,3.37681,15.1133,-17.1437,22.8543
87.3291,14.7865,6.03158,4.60511,-3.38263,5.71396
87.3291,14.2711,17.2592,5.07379,-3.70199,6.28077
87.3291,9.30108,1.56421,0.547785,14.258,14.2685
87.3291,17.7827,12.2898,-2.25009,-2.78288,3.57874
87.3291,16.6505,16.157,0.164248,7.7727,7.77443
87.3291,2.4088,7.35043,-8.10807,-5.53493,9.81714
87.3291,12.4685,6.13061,3.40551,-7.55969,8.29134
87.3291,1.46706,14.7144,-3.8468,4.61543,6.00833
87.3291,9.26181,9.18988,-0.38728,12.1868,12.193
87.3291,13.3579,9.98232,3.86217,-7.43897,8.38181
87.3291,4.19146,2.77601,-10.4552,-9.43209,14.0811
87.3291,3.26221,18.6775,-0.0891028,-0.59655,0.603167
87.3291,7.66951,15.4982,6.46493,1.27972,6.59037
87.3291,4.51983,9.57142,12.9867,-3.42478,13.4307
87.3291,18.6883,2.46389,2.98997,9.29492,9.76398
87.3291,17.3827,4.22168,9.94657,1.11805,10.0092
87.3291,13.2468,1.83732,-4.14477,-5.98763,7.28223
87.6292,11.8644,14.9049,-7.1308,-8.49272,11.0894
87.6292,16.9421,9.075,-5.69852,-11.9801,13.2664
87.6292,11.775,17.7833,5.80964,-0.390576,5.82276
87.6292,1.80798,11.822,-4.31623,-4.62435,6.3257
87.6292,7.15056,3.57932,8.59343,-2.29374,8.89428
87.6292,5.72788,13.7051,-2.04609,-0.354779,2.07662
87.6292,11.3884,4.18304,1.59343,-7.81719,7.97793
87.6292,1.79692,4.546,-15.1144,-17.1428,22.8543
87.6292,14.4724,6.26228,4.60511,-3.38263,5.71396
87.6292,14.5404,17.3749,-5.2966,-1.39752,5.47787
87.6292,9.26372,1.41536,0.547888,-14.258,14.2685
87.6292,17.9362,12.4796,-2.25009,-2.78288,3.57874
87.6292,16.6393,15.6269,0.164248,7.7727,7.77443
87.6292,2.96085,7.7252,-7.41668,-3.48173,8.19326
87.6292,12.2362,6.6462,3.40551,-7.55969,8.29134
87.6292,1.72942,14.3996,-3.8468,4.61543,6.00833
87.6292,9.28822,8.35871,-0.38728,12.1868,12.193
87.6292,13.0945,10.4897,3.86217,-7.43897,8.38181
87.6292,4.90454,3.4193,-10.4552,-9.43209,14.0811
87.6292,3.26829,18.7182,-0.0891028,-0.59655,0.603167
87.6292,7.22858,15.4109,6.46493,1.27972,6.59037
87.6292,3.63504,9.80773,12.2953,-5.47799,13.4604
87.6292,18.5303,1.76815,2.3089,10.2114,10.4692
87.6292,16.6584,4.20723,10.6276,0.201538,10.6296
87.6292,13.5295,2.24569,-4.14477,-5.98763,7.28223
87.9293,12.3507,15.4841,-7.1308,-8.49272,11.0894
87.9293,17.3308,9.89208,-5.69852,-11.9801,13.2664
87.9293,11.3788,17.8099,5.80964,-0.390576,5.82276
87.9293,1.85304,12.0309,4.97327,1.96335,5.34679
87.9293,7.68466,3.86326,0.599448,-14.2042,14.2168
87.9293,5.63773,13.4498,2.18421,4.79567,5.26965
87.9293,11.2797,4.7162,1.59343,-7.81719,7.97793
87.9293,2.77924,5.55238,-9.03558,3.31618,9.62491
87.9293,14.1584,6.49299,4.60511,-3.38263,5.71396
87.9293,14.9017,17.4702,-5.2966,-1.39752,5.47787
87.9293,9.29405,2.32297,-10.8285,-3.36574,11.3395
87.9293,18.0897,12.6694,-2.25009,-2.78288,3.57874
87.9293,16.6281,15.0968,0.164248,7.7727,7.77443
87.9293,3.402,7.74539,-11.7692,-18.1367,21.6207
87.9293,12.0039,7.16179,3.40551,-7.55969,8.29134
87.9293,1.97704,14.573,-3.22948,-16.3175,16.634
87.9293,9.31464,7.52753,-0.38728,12.1868,12.193
87.9293,12.8311,10.997,3.86217,-7.43897,8.38181
87.9293,4.42972,3.99992,8.91512,-8.41394,12.2586
87.9293,3.27437,18.7589,-0.0891028,-0.59655,0.603167
87.9293,7.01735,15.6031,2.23464,-3.87073,4.46947
87.9293,3.17375,10.1798,0.662222,3.06329,3.13405
87.9293,18.3728,1.07395,2.30881,8.19927,8.51813
87.9293,15.9335,4.19349,10.6276,0.201538,10.6296
87.9293,13.8121,2.65406,-4.14477,-5.98763,7.28223
88.2294,12.8371,16.0634,-7.1308,-8.49272,11.0894
88.2294,17.7194,10.7091,-5.68421,-11.9214,13.2072
88.2294,10.9825,17.8366,5.80964,-0.390576,5.82276
88.2294,1.21755,12.2419,12.9869,-7.35421,14.9246
88.2294,7.64378,4.83202,0.599448,-14.2042,14.2168
88.2294,5.48876,13.1227,2.18421,4.79567,5.26965
88.2294,11.1711,5.24935,1.59343,-7.81719,7.97793
88.2294,2.47332,6.21625,6.11699,-11.3123,12.8603
88.2294,13.8443,6.72369,4.60511,-3.38263,5.71396
88.2294,15.2629,17.5655,-5.2966,-1.39752,5.47787
88.2294,10.0326,2.55252,-10.8285,-3.36574,11.3395
88.2294,18.2431,12.8592,-2.26441,-2.84161,3.6335
88.2294,16.6169,14.5666,0.164248,7.7727,7.77443
88.2294,4.3964,8.06805,-15.5127,-0.338869,15.5164
88.2294,11.7717,7.67738,3.40551,-7.55969,8.29134
88.2294,2.1973,15.6859,-3.22948,-16.3175,16.634
88.2294,9.34105,6.69636,-0.38728,12.1868,12.193
88.2294,12.5677,11.5044,3.86217,-7.43897,8.38181
88.2294,4.74385,3.68373,-6.23745,6.21456,8.80491
88.2294,3.28045,18.7995,-0.0891028,-0.59655,0.603167
88.2294,6.86494,15.8671,2.23464,-3.87073,4.46947
88.2294,3.23317,10.5402,-3.60792,-5.41699,6.50852
88.2294,18.2154,1.68195,2.30804,-10.2116,10.4692
88.2294,15.6489,4.53664,-1.31034,-9.48196,9.57207
88.2294,13.6546,2.70554,7.79322,3.69587,8.62518
88.5295,13.3234,16.6426,-7.1308,-8.49272,11.0894
88.5295,17.9644,10.9292,-3.418,-2.50188,4.23582
88.5295,10.5863,17.8632,5.80964,-0.390576,5.82276
88.5295,1.69077,12.7435,-12.9868,-7.35451,14.9246
88.5295,6.8941,5.21811,15.8864,-1.64689,15.9715
88.5295,5.33979,12.7957,2.18421,4.79567,5.26965
88.5295,11.6345,5.41071,-8.94712,-0.977746,9.00039
88.5295,2.05613,6.98778,6.11699,-11.3123,12.8603
88.5295,13.5302,6.9544,4.60511,-3.38263,5.71396
88.5295,15.6241,17.6608,-5.2966,-1.39752,5.47787
88.5295,10.7711,2.78207,-10.8285,-3.36574,11.3395
88.5295,18.8553,13.402,-11.2854,-7.03984,13.3011
88.5295,16.2907,14.2805,6.91907,2.5514,7.3745
88.5295,5.45441,8.09116,-15.5127,-0.338869,15.5164
88.5295,11.5394,8.19297,3.40551,-7.55969,8.29134
88.5295,2.41756,16.7988,-3.22812,-16.3143,16.6306
88.5295,9.50408,6.81966,-5.13368,-7.20988,8.85082
88.5295,12.3042,12.0118,3.86217,-7.43897,8.38181
88.5295,5.16926,3.25988,-6.23745,6.21456,8.80491
88.5295,3.28652,18.8402,-0.0904648,-0.59975,0.606534
88.5295,6.71254,16.1311,2.23464,-3.87073,4.46947
88.5295,3.47924,10.9096,-3.60792,-5.41699,6.50852
88.5295,18.058,2.37841,2.30804,-10.2116,10.4692
88.5295,15.7383,5.18334,-1.31034,-9.48196,9.57207
88.5295,13.1231,2.45347,7.79322,3.69587,8.62518
88.8296,13.8097,17.2218,-7.1308,-8.49272,11.0894
88.8296,18.1975,11.0998,-3.418,-2.50188,4.23582
88.8296,10.1901,17.8899,5.80964,-0.390576,5.82276
88.8296,2.5765,13.2451,-12.9868,-7.35451,14.9246
88.8296,5.81061,5.33043,15.8864,-1.64689,15.9715
88.8296,5.392,12.6488,-6.10678,-2.62509,6.6471
88.8296,12.0757,5.28815,-4.13799,4.4147,6.05083
88.8296,1.63893,7.75931,6.11699,-11.3123,12.8603
88.8296,13.3852,7.37434,-0.20401,-8.77508,8.77745
88.8296,15.9854,17.7561,-5.2966,-1.39752,5.47787
88.8296,10.6221,3.19398,5.64122,-6.7566,8.80198
88.8296,18.3313,13.8822,11.2852,-7.04024,13.3011
88.8296,15.8188,14.1065,6.91907,2.5514,7.3745
88.8296,6.51242,8.11427,-15.5127,-0.338869,15.5164
88.8296,11.4379,8.8164,-1.49971,-11.6104,11.7069
88.8296,2.04894,16.6646,8.00211,6.77348,10.484
88.8296,9.72346,7.20355,-0.228464,-3.15915,3.1674
88.8296,12.0408,12.5191,3.86217,-7.43897,8.38181
88.8296,5.59467,2.83603,-6.23745,6.21456,8.80491
88.8296,3.88142,18.5621,-11.3197,6.24545,12.9283
88.8296,6.56013,16.3951,2.23464,-3.87073,4.46947
88.8296,3.52414,11.0989,4.68307,2.00377,5.09374
88.8296,17.9005,3.07487,2.30804,-10.2116,10.4692
88.8296,15.8277,5.83003,-1.31034,-9.48196,9.57207
88.8296,13.4791,2.01905,-8.67649,7.08673,11.2028
89.1297,14.121,17.7649,-3.96878,-7.84114,8.78832
89.1297,18.4306,11.2705,-3.418,-2.50188,4.23582
89.1297,9.79383,17.9165,5.80964,-0.390576,5.82276
89.1297,3.46223,13.7467,-12.9868,-7.35451,14.9246
89.1297,4.72711,5.44275,15.8864,-1.64689,15.9715
89.1297,5.8085,12.8278,-6.10678,-2.62509,6.6471
89.1297,12.3579,4.98706,-4.13799,4.4147,6.05083
89.1297,1.22174,8.53085,6.11699,-11.3123,12.8603
89.1297,13.3991,7.97282,-0.20401,-8.77508,8.77745
89.1297,16.5217,17.8876,-8.45861,-2.0491,8.70327
89.1297,10.2374,3.6548,5.64122,-6.7566,8.80198
89.1297,17.5616,14.3624,11.2852,-7.04024,13.3011
89.1297,15.3469,13.9325,6.91907,2.5514,7.3745
89.1297,7.57043,8.13739,-15.5127,-0.338869,15.5164
89.1297,11.5402,9.60826,-1.49971,-11.6104,11.7069
89.1297,1.50317,16.2026,8.00211,6.77348,10.484
89.1297,9.73904,7.41901,-0.228464,-3.15915,3.1674
89.1297,11.7774,13.0265,3.86217,-7.43897,8.38181
89.1297,6.02008,2.41218,-6.23745,6.21456,8.80491
89.1297,4.65346,18.1362,-11.3197,6.24545,12.9283
